GPRD,2019,08,04,03,55,58.00, 14158,06,00,06,00,-2197958.794, 5180835.447, 2991563.545, 28.15354397, 112.98898489,   95.1319, 3.477,019,-2197974.514, 5180831.504, 2991559.074,    -5.126,    16.012,     0.104,11,06,05
GPRD,2019,08,04,03,55,59.00, 14159,06,00,06,00,-2197958.258, 5180832.570, 2991558.364, 28.15351492, 112.98899131,   90.1679, 3.477,019,-2197974.773, 5180831.950, 2991559.499,    -1.774,    15.446,     5.719,11,06,05
GPRD,2019,08,04,03,56,00.00, 14160,06,00,06,00,-2197958.780, 5180835.449, 2991563.502, 28.15354365, 112.98898475,   95.1087, 3.477,019,-2197974.415, 5180831.397, 2991559.171,    -4.940,    15.976,     0.051,11,06,05
GPRD,2019,08,04,03,56,01.00, 14161,06,00,06,00,-2197953.342, 5180871.813, 2991576.837, 28.15351626, 112.98878919,  129.0436, 3.477,019,-2197974.552, 5180831.669, 2991559.235,    -1.991,    35.204,   -33.585,11,06,05
GPRD,2019,08,04,03,56,07.00, 14167,06,00,06,00,-2197958.712, 5180836.088, 2991564.027, 28.15354543, 112.98898157,   95.8520, 3.477,019,-2197961.436, 5180842.606, 2991572.633,     4.255,    -0.038,    10.289,11,06,05
GPRD,2019,08,04,03,56,08.00, 14168,06,00,06,00,-2197970.110, 5180826.402, 2991531.601, 28.15330647, 112.98912691,   76.6148, 3.477,019,-2197974.588, 5180831.750, 2991559.313,    21.285,     2.034,    18.958,11,06,05
GPRD,2019,08,04,03,56,09.00, 14169,06,00,06,00,-2197958.454, 5180835.843, 2991564.103, 28.15354742, 112.98898014,   95.5997, 3.477,019,-2197974.398, 5180832.205, 2991559.500,    -5.417,    16.098,     0.366,11,06,05
GPRD,2019,08,04,03,56,11.00, 14171,06,00,06,00,-2197958.807, 5180836.401, 2991564.075, 28.15354443, 112.98898122,   96.1609, 3.477,019,-2197974.795, 5180832.707, 2991559.751,    -5.154,    16.161,     0.467,10,06,05
GPRD,2019,08,04,03,56,13.00, 14173,06,00,06,00,-2197959.020, 5180835.230, 2991563.114, 28.15354101, 112.98898787,   94.8301, 3.477,019,-2197974.583, 5180831.785, 2991559.282,    -4.750,    15.673,     0.756,10,06,05
GPRD,2019,08,04,03,56,15.00, 14175,06,00,06,00,-2197958.615, 5180836.104, 2991564.049, 28.15354570, 112.98898060,   95.8412, 3.477,019,-2197974.608, 5180832.450, 2991559.823,    -5.086,    16.150,     0.548,11,06,05
GPRD,2019,08,04,03,56,16.00, 14176,06,00,06,00,-2197958.598, 5180836.333, 2991564.116, 28.15354536, 112.98897953,   96.0536, 3.477,019,-2197974.616, 5180832.359, 2991559.574,    -5.230,    16.298,     0.147,11,06,05
GPRD,2019,08,04,03,56,17.00, 14177,06,00,06,00,-2197957.931, 5180835.160, 2991563.561, 28.15354666, 112.98897795,   94.6092, 3.477,019,-2197974.108, 5180831.457, 2991558.966,    -5.424,    16.338,     0.397,11,06,05
GPRD,2019,08,04,03,56,18.00, 14178,06,00,06,00,-2197958.380, 5180835.055, 2991563.286, 28.15354414, 112.98898257,   94.5497, 3.477,019,-2197974.299, 5180831.449, 2991559.164,    -5.002,    16.063,     0.610,11,06,05
GPRD,2019,08,04,03,56,19.00, 14179,06,00,06,00,-2197958.445, 5180835.676, 2991563.820, 28.15354584, 112.98898071,   95.3273, 3.477,019,-2197974.496, 5180832.017, 2991559.466,    -5.207,    16.206,     0.503,11,06,05
GPRD,2019,08,04,03,56,20.00, 14180,06,00,06,00,-2197958.365, 5180835.760, 2991563.920, 28.15354645, 112.98897963,   95.4156, 3.477,019,-2197974.317, 5180831.770, 2991559.309,    -5.273,    16.243,     0.078,11,06,05
GPRD,2019,08,04,03,56,21.00, 14181,06,00,06,00,-2197959.233, 5180836.150, 2991564.146, 28.15354527, 112.98898621,   96.1377, 3.477,019,-2197974.792, 5180832.334, 2991559.910,    -4.945,    15.814,     0.262,11,06,05
GPRD,2019,08,04,03,56,22.00, 14182,06,00,06,00,-2197958.786, 5180835.456, 2991563.743, 28.15354552, 112.98898478,   95.2304, 3.477,019,-2197974.588, 5180831.919, 2991559.477,    -5.137,    15.929,     0.557,11,06,05
GPRD,2019,08,04,03,56,23.00, 14183,06,00,06,00,-2197958.807, 5180834.952, 2991563.029, 28.15354178, 112.98898698,   94.4918, 3.477,019,-2197974.267, 5180831.345, 2991559.143,    -4.708,    15.641,     0.562,11,06,05
GPRD,2019,08,04,03,56,24.00, 14184,06,00,06,00,-2197959.107, 5180835.085, 2991563.325, 28.15354312, 112.98898926,   94.8425, 3.477,019,-2197974.571, 5180831.494, 2991559.418,    -4.735,    15.639,     0.567,11,06,05
GPRD,2019,08,04,03,56,25.00, 14185,06,00,06,00,-2197958.205, 5180834.106, 2991562.937, 28.15354537, 112.98898470,   93.5538, 3.477,019,-2197973.994, 5180830.578, 2991558.644,    -5.163,    15.913,     0.548,11,06,05
GPRD,2019,08,04,03,56,26.00, 14186,06,00,06,00,-2197958.171, 5180835.085, 2991563.311, 28.15354456, 112.98898049,   94.5132, 3.477,019,-2197974.154, 5180831.319, 2991558.979,    -5.129,    16.185,     0.403,11,06,05
GPRD,2019,08,04,03,56,27.00, 14187,06,00,06,00,-2197958.719, 5180836.123, 2991564.248, 28.15354704, 112.98898150,   95.9864, 3.477,019,-2197974.539, 5180832.419, 2991559.809,    -5.220,    16.010,     0.347,11,06,05
GPRD,2019,08,04,03,56,28.00, 14188,06,00,06,00,-2197958.717, 5180835.363, 2991563.725, 28.15354586, 112.98898450,   95.1227, 3.477,019,-2197974.380, 5180831.519, 2991559.449,    -4.987,    15.921,     0.255,11,06,05
GPRD,2019,08,04,03,56,29.00, 14189,06,00,06,00,-2197958.799, 5180836.001, 2991564.102, 28.15354622, 112.98898274,   95.8461, 3.477,019,-2197974.545, 5180831.884, 2991559.626,    -5.060,    16.103,    -0.031,11,06,05
GPRD,2019,08,04,03,56,30.00, 14190,06,00,06,00,-2197959.108, 5180835.319, 2991564.032, 28.15354782, 112.98898834,   95.3665, 3.477,019,-2197974.770, 5180832.038, 2991559.712,    -5.270,    15.700,     0.692,11,06,05
GPRD,2019,08,04,03,56,31.00, 14191,06,00,06,00,-2197959.155, 5180834.831, 2991563.371, 28.15354440, 112.98899073,   94.6742, 3.477,019,-2197974.586, 5180831.625, 2991559.461,    -4.898,    15.458,     0.867,11,06,05
GPRD,2019,08,04,03,56,32.00, 14192,06,00,06,00,-2197958.895, 5180835.935, 2991564.119, 28.15354646, 112.98898389,   95.8341, 3.477,019,-2197974.483, 5180832.011, 2991559.670,    -5.090,    15.883,     0.083,11,06,05
GPRD,2019,08,04,03,56,33.00, 14193,06,00,06,00,-2197958.451, 5180834.953, 2991563.474, 28.15354591, 112.98898364,   94.5794, 3.477,019,-2197974.168, 5180831.444, 2991559.341,    -5.016,    15.839,     0.614,11,06,05
GPRD,2019,08,04,03,56,34.00, 14194,06,00,06,00,-2197958.718, 5180835.130, 2991562.725, 28.15353881, 112.98898544,   94.4620, 3.477,019,-2197974.328, 5180831.680, 2991559.114,    -4.561,    15.718,     0.872,11,06,05
GPRD,2019,08,04,03,56,35.00, 14195,06,00,06,00,-2197959.130, 5180835.070, 2991563.591, 28.15354525, 112.98898954,   94.9639, 3.477,019,-2197974.606, 5180831.898, 2991559.653,    -4.946,    15.486,     0.896,11,06,05
GPRD,2019,08,04,03,56,36.00, 14196,06,00,06,00,-2197958.618, 5180835.196, 2991563.372, 28.15354387, 112.98898424,   94.7864, 3.477,019,-2197974.439, 5180831.997, 2991559.322,    -5.096,    15.813,     0.941,11,06,05
GPRD,2019,08,04,03,56,37.00, 14197,06,00,06,00,-2197958.520, 5180835.427, 2991563.728, 28.15354596, 112.98898240,   95.1079, 3.477,019,-2197974.434, 5180832.108, 2991559.607,    -5.124,    15.946,     0.842,11,06,05
GPRD,2019,08,04,03,56,38.00, 14198,06,00,06,00,-2197958.913, 5180835.419, 2991563.649, 28.15354471, 112.98898612,   95.1993, 3.477,019,-2197974.467, 5180831.904, 2991559.657,    -4.859,    15.691,     0.620,10,06,05
GPRD,2019,08,04,03,56,39.00, 14199,06,00,06,00,-2197958.865, 5180835.275, 2991563.878, 28.15354718, 112.98898624,   95.1749, 3.477,019,-2197974.512, 5180832.053, 2991559.639,    -5.222,    15.662,     0.772,11,06,05
GPRD,2019,08,04,03,56,40.00, 14200,06,00,06,00,-2197958.722, 5180835.490, 2991563.452, 28.15354318, 112.98898405,   95.0986, 3.477,019,-2197974.362, 5180831.640, 2991559.263,    -4.902,    15.901,     0.284,11,06,05
GPRD,2019,08,04,03,56,42.00, 14202,06,00,06,00,-2197958.870, 5180835.394, 2991563.339, 28.15354242, 112.98898582,   95.0180, 3.477,019,-2197974.460, 5180831.860, 2991559.406,    -4.805,    15.732,     0.644,11,06,05
GPRD,2019,08,04,03,56,44.00, 14204,06,00,06,00,-2197958.841, 5180836.209, 2991564.125, 28.15354552, 112.98898230,   96.0402, 3.477,019,-2197974.687, 5180832.627, 2991559.689,    -5.275,    15.986,     0.457,11,06,05
