GPRD,2019,08,04,13,45,14.00, 49514,07,00,07,00,-2197952.306, 5180842.640, 2991559.362, 28.15349329, 112.98889548,   96.7625, 4.376,019,-2197968.194, 5180851.706, 2991568.772,     1.430,    11.086,    17.270,10,08,00
GPRD,2019,08,04,13,45,15.00, 49515,07,00,07,00,-2197951.458, 5180841.368, 2991558.939, 28.15349632, 112.98889259,   95.2386, 4.375,019,-2197968.250, 5180851.492, 2991568.716,     1.129,    11.505,    18.612,10,08,00
GPRD,2019,08,04,13,45,16.00, 49516,07,00,07,00,-2197952.513, 5180842.569, 2991559.596, 28.15349509, 112.98889770,   96.8870, 4.375,019,-2197968.211, 5180851.448, 2991568.702,     1.278,    10.984,    16.909,10,08,00
GPRD,2019,08,04,13,45,17.00, 49517,07,00,07,00,-2197952.008, 5180841.520, 2991559.407, 28.15349854, 112.98889714,   95.7721, 4.375,019,-2197968.209, 5180851.159, 2991568.810,     1.118,    11.150,    17.839,10,08,00
GPRD,2019,08,04,13,45,18.00, 49518,07,00,07,00,-2197951.441, 5180841.650, 2991559.197, 28.15349729, 112.98889132,   95.5839, 4.374,019,-2197968.119, 5180851.478, 2991568.739,     1.071,    11.515,    18.222,10,08,00
GPRD,2019,08,04,13,45,19.00, 49519,07,00,07,00,-2197951.916, 5180842.201, 2991559.130, 28.15349381, 112.98889357,   96.1622, 4.374,019,-2197968.503, 5180851.747, 2991568.778,     1.303,    11.542,    18.013,10,08,00
GPRD,2019,08,04,13,45,20.00, 49520,07,00,07,00,-2197950.971, 5180840.488, 2991558.615, 28.15349800, 112.98889153,   94.2035, 4.374,019,-2197968.089, 5180851.088, 2991568.583,     1.030,    11.618,    19.202,10,08,00
GPRD,2019,08,04,13,45,21.00, 49521,07,00,07,00,-2197951.428, 5180841.591, 2991558.968, 28.15349572, 112.98889142,   95.4232, 4.374,019,-2197968.274, 5180851.616, 2991568.718,     1.138,    11.593,    18.538,10,08,00
GPRD,2019,08,04,13,45,22.00, 49522,07,00,07,00,-2197952.007, 5180841.565, 2991558.935, 28.15349460, 112.98889695,   95.5856, 4.373,019,-2197968.104, 5180851.137, 2991568.470,     1.283,    11.080,    17.811,09,08,00
GPRD,2019,08,04,13,45,23.00, 49523,07,00,07,00,-2197951.520, 5180841.324, 2991559.085, 28.15349755, 112.98889335,   95.2932, 4.373,019,-2197968.036, 5180851.342, 2991568.617,     1.009,    11.292,    18.316,10,08,00
GPRD,2019,08,04,13,45,24.00, 49524,07,00,07,00,-2197951.308, 5180840.722, 2991558.705, 28.15349724, 112.98889375,   94.5526, 4.373,019,-2197968.273, 5180851.298, 2991568.653,     1.051,    11.488,    19.120,10,08,00
GPRD,2019,08,04,13,45,25.00, 49525,07,00,07,00,-2197951.460, 5180841.237, 2991558.893, 28.15349646, 112.98889313,   95.1112, 4.372,019,-2197968.357, 5180851.527, 2991568.630,     1.002,    11.536,    18.765,10,08,00
GPRD,2019,08,04,13,45,26.00, 49526,07,00,07,00,-2197951.585, 5180842.069, 2991559.054, 28.15349427, 112.98889099,   95.9059, 4.372,019,-2197968.279, 5180851.904, 2991568.771,     1.220,    11.527,    18.316,10,08,00
GPRD,2019,08,04,13,45,27.00, 49527,07,00,07,00,-2197951.190, 5180840.870, 2991559.042, 28.15349954, 112.98889206,   94.7904, 4.372,019,-2197968.219, 5180851.225, 2991568.630,     0.818,    11.633,    18.793,10,08,00
GPRD,2019,08,04,13,45,28.00, 49528,07,00,07,00,-2197951.570, 5180842.069, 2991559.388, 28.15349695, 112.98889086,   96.0581, 4.372,019,-2197968.173, 5180851.834, 2991568.851,     1.043,    11.470,    18.108,10,08,00
GPRD,2019,08,04,13,45,29.00, 49529,07,00,07,00,-2197951.483, 5180841.413, 2991559.066, 28.15349711, 112.98889265,   95.3436, 4.371,019,-2197968.256, 5180851.463, 2991568.712,     1.049,    11.516,    18.485,10,08,00
GPRD,2019,08,04,13,45,30.00, 49530,07,00,07,00,-2197951.668, 5180841.799, 2991559.154, 28.15349599, 112.98889284,   95.7620, 4.371,019,-2197968.174, 5180851.597, 2991568.834,     1.238,    11.369,    18.204,10,08,00
GPRD,2019,08,04,13,45,31.00, 49531,07,00,07,00,-2197951.726, 5180841.836, 2991558.965, 28.15349425, 112.98889324,   95.7231, 4.371,019,-2197968.331, 5180851.534, 2991568.680,     1.293,    11.499,    18.173,09,08,00
GPRD,2019,08,04,13,45,32.00, 49532,07,00,07,00,-2197952.193, 5180842.088, 2991558.938, 28.15349227, 112.98889662,   96.0758, 4.370,019,-2197968.299, 5180851.360, 2991568.619,     1.540,    11.206,    17.640,10,08,00
GPRD,2019,08,04,13,45,33.00, 49533,07,00,07,00,-2197950.570, 5180839.970, 2991558.601, 28.15350059, 112.98888982,   93.6391, 4.370,019,-2197968.113, 5180851.150, 2991568.669,     0.788,    11.784,    19.865,10,08,00
GPRD,2019,08,04,13,45,34.00, 49534,07,00,07,00,-2197951.838, 5180841.667, 2991558.826, 28.15349361, 112.98889497,   95.5591, 4.370,019,-2197968.302, 5180851.321, 2991568.485,     1.289,    11.386,    18.062,10,08,00
GPRD,2019,08,04,13,45,35.00, 49535,07,00,07,00,-2197951.391, 5180840.856, 2991558.869, 28.15349788, 112.98889401,   94.7668, 4.370,019,-2197968.136, 5180850.953, 2991568.616,     1.122,    11.471,    18.560,10,08,00
GPRD,2019,08,04,13,45,36.00, 49536,07,00,07,00,-2197952.118, 5180842.091, 2991558.699, 28.15349048, 112.98889591,   95.9401, 4.369,019,-2197968.472, 5180851.546, 2991568.478,     1.501,    11.362,    17.920,10,08,00
GPRD,2019,08,04,13,45,37.00, 49537,07,00,07,00,-2197951.862, 5180841.484, 2991559.036, 28.15349596, 112.98889592,   95.5178, 4.369,019,-2197968.238, 5180851.226, 2991568.535,     1.126,    11.270,    18.028,10,08,00
GPRD,2019,08,04,13,45,38.00, 49538,07,00,07,00,-2197951.999, 5180842.313, 2991559.182, 28.15349364, 112.98889390,   96.3064, 4.369,019,-2197968.981, 5180856.822, 2991568.826,    -0.928,     9.967,    22.175,10,08,00
GPRD,2019,08,04,13,45,39.00, 49539,07,00,07,00,-2197951.791, 5180842.060, 2991559.327, 28.15349614, 112.98889296,   96.0985, 4.368,019,-2197969.136, 5180856.980, 2991568.864,    -1.269,    10.140,    22.582,10,08,00
GPRD,2019,08,04,13,45,40.00, 49540,07,00,07,00,-2197951.521, 5180841.958, 2991558.859, 28.15349327, 112.98889084,   95.7012, 4.368,019,-2197969.255, 5180857.030, 2991568.827,    -1.027,    10.440,    23.044,09,08,00
GPRD,2019,08,04,13,45,41.00, 49541,07,00,07,00,-2197950.901, 5180840.793, 2991558.497, 28.15349598, 112.98888966,   94.3712, 4.368,019,-2197968.995, 5180856.414, 2991568.572,    -1.237,    10.557,    23.664,10,08,00
GPRD,2019,08,04,13,45,42.00, 49542,07,00,07,00,-2197951.382, 5180841.334, 2991558.617, 28.15349402, 112.98889201,   95.0329, 4.367,019,-2197969.042, 5180856.522, 2991568.576,    -1.072,    10.325,    23.108,10,08,00
GPRD,2019,08,04,13,45,43.00, 49543,07,00,07,00,-2197951.480, 5180841.676, 2991559.004, 28.15349559, 112.98889157,   95.5268, 4.367,019,-2197968.917, 5180856.481, 2991568.711,    -1.085,    10.270,    22.602,10,08,00
GPRD,2019,08,04,13,45,44.00, 49544,07,00,07,00,-2197950.195, 5180839.988, 2991558.421, 28.15349971, 112.98888624,   93.4396, 4.367,019,-2197968.990, 5180856.487, 2991568.674,    -1.591,    10.859,    24.701,10,08,00
GPRD,2019,08,04,13,45,45.00, 49545,07,00,07,00,-2197952.338, 5180841.728, 2991558.865, 28.15349286, 112.98889941,   95.7986, 4.367,019,-2197969.289, 5180856.556, 2991568.630,    -0.955,     9.814,    22.481,10,08,00
GPRD,2019,08,04,13,45,46.00, 49546,07,00,07,00,-2197951.700, 5180841.607, 2991558.984, 28.15349534, 112.98889391,   95.5373, 4.366,019,-2197969.228, 5180856.887, 2991568.774,    -1.236,    10.169,    23.057,10,08,00
GPRD,2019,08,04,13,45,47.00, 49547,07,00,07,00,-2197952.198, 5180842.284, 2991559.116, 28.15349291, 112.98889589,   96.3204, 4.366,019,-2197969.172, 5180856.952, 2991568.941,    -0.837,     9.897,    22.387,10,08,00
GPRD,2019,08,04,13,45,48.00, 49548,07,00,07,00,-2197951.731, 5180841.748, 2991559.005, 28.15349490, 112.98889364,   95.6721, 4.366,019,-2197969.150, 5180856.690, 2991568.800,    -1.064,    10.199,    22.747,10,08,00
GPRD,2019,08,04,13,45,49.00, 49549,07,00,07,00,-2197951.068, 5180840.586, 2991558.679, 28.15349796, 112.98889205,   94.3469, 4.365,019,-2197969.195, 5180856.568, 2991568.770,    -1.385,    10.445,    23.976,10,08,00
GPRD,2019,08,04,13,45,50.00, 49550,07,00,07,00,-2197951.601, 5180841.830, 2991559.350, 28.15349753, 112.98889210,   95.8571, 4.365,019,-2197969.330, 5180857.001, 2991569.097,    -1.262,    10.395,    23.018,10,08,00
GPRD,2019,08,04,13,45,51.00, 49551,07,00,07,00,-2197951.606, 5180841.006, 2991558.892, 28.15349712, 112.98889542,   94.9736, 4.365,019,-2197969.248, 5180856.485, 2991568.902,    -1.149,    10.196,    23.362,10,08,00
GPRD,2019,08,04,13,45,52.00, 49552,07,00,07,00,-2197951.069, 5180840.852, 2991558.854, 28.15349831, 112.98889100,   94.6459, 4.364,019,-2197969.406, 5180856.921, 2991568.854,    -1.542,    10.605,    24.075,10,08,00
GPRD,2019,08,04,13,45,53.00, 49553,07,00,07,00,-2197952.116, 5180842.348, 2991559.641, 28.15349697, 112.98889486,   96.5923, 4.364,019,-2197969.239, 5180857.265, 2991569.090,    -1.304,     9.938,    22.462,10,08,00
GPRD,2019,08,04,13,45,54.00, 49554,07,00,07,00,-2197951.202, 5180841.257, 2991559.233, 28.15349952, 112.98889063,   95.1994, 4.364,019,-2197969.422, 5180857.096, 2991569.071,    -1.563,    10.587,    23.771,10,08,00
GPRD,2019,08,04,13,45,55.00, 49555,07,00,07,00,-2197951.085, 5180840.908, 2991558.916, 28.15349856, 112.98889092,   94.7257, 4.363,019,-2197969.668, 5180857.352, 2991569.110,    -1.579,    10.685,    24.557,10,08,00
GPRD,2019,08,04,13,45,56.00, 49556,07,00,07,00,-2197951.523, 5180841.355, 2991559.115, 28.15349766, 112.98889325,   95.3334, 4.363,019,-2197969.339, 5180856.921, 2991568.889,    -1.427,    10.322,    23.381,10,08,00
